"일련번호","지역구","제목","내용","대상","종목","일시","장소","참가규모(명)","수혜기관명","주소","전화번호","기관 홈페이지"
"6099","동작","체육교실","학교체육","유소년","기초체력","수 14:00~14:40","동작초등학교 돌봄교실","20명","동작초등학교","서울특별시 동작구 동작대로 29길 214","","dongjak.sen.es.kr"
"6098","동작","일반체육활동사업","유아체육","유아","유아체육","월 11:00~11:40","연꽃어린이집","18명","연꽃어린이집","서울특별시 동작구 국사봉1길 235-1","02-823-3203","iseoul.seoul.go.kr/homepage/main.do?stCode=11590000050"
"6097","동작","일반체육활동사업","유아체육","유아","유아체육","월 10:30~11:00","연꽃어린이집","18명","연꽃어린이집","서울특별시 동작구 국사봉1길 235-1","02-823-3203","iseoul.seoul.go.kr/homepage/main.do?stCode=11590000050"
"6096","동작","체육교실","아동체육","유소년","기초체력","금 15:30~16:30","대방지역아동센터","20명","대방지역아동센터","서울특별시 동작구 여의대방로44길 47","02-826-2900","http://www.daebangswc.org/"
"6095","동작","일반체육활동사업","여성축구교실","여성","축구","목, 금 10:00~12:00","노들나루공원잔디구장","20명","동작구여성축구단","서울특별시 동작구 본동 247","",""
"6094","동작","체육교실","아동체육","유소년","기초체력","수 16:00~17:00","청운지역아동센터","20명","청운지역아동센터","서울특별시 동작구 국사봉1길 145","02-823-3585","http://cwwcjoy.hompee.com/"
"6093","동작","미취학교실","유아체육","유소년","기초체력","수 10:40~12:00","대천어린이집(A,B)","40명","대천어린이집","서울특별시 동작구 신대방14가길 23","02-847-0456",""
"6092","동작","체육교실","아동체육","유소년","기초체력","화, 목 15:40~17:00","신상도초등학교(4개반)","120명","신상도초등학교","서울특별시 동작구 장승배기로14","02-822-6953","http://shinsangdo.sen.es.kr/"
"6091","동작","체육교실","아동체육","유소년","기초체력","월 15:00~16:00","참사랑방과후교실","20명","참사랑방과후교실","서울특별시 동작구 동작대로17길 37","02-582-2072",""
"6090","동작","체육교실","아동체육","유소년","기초체력","월 13:30~14:30","노량진초등학교","10명","노량진초등학교","서울특별시 동작구 장승배기로160","02-815-1274",""
"6089","동작","미취학교실","유아체육","유소년","기초체력","월 11:00~12:00","대방보듬이나눔이어린이집","20명","대방보듬이나눔이어린이집","서울특별시 동작구 대방동15길 10","02-822-1257",""
"6088","동작","어르신체육활동사업","스트레칭, 근력운동","어르신","생활체조","목 13:30~14:10","상도2동주민센터","25명","상도2동주민센터","서울특별시 동작구 상도로 211","02-814-3755","https://www.dongjak.go.kr/dong/main/main.do?dongCd=04"
"6087","동작","어르신체육활동사업","스트레칭, 근력운동","어르신","생활체조","수 14:30~15:20","상도열린복지센터","20명","상도열린복지센터","서울특별시 동작구 상도로38길86","02-822-3721",""
"6086","동작","어르신체육활동사업","스트레칭, 근력운동","어르신","생활체조","수 13:30~14:10","e-편한세상아파트경로당","20명","e-편한세상아파트경로당","서울특별시 동작구 신대방동720","010-7144-5106",""
"6085","동작","어르신체육활동사업","스트레칭, 근력운동","어르신","생활체조","화, 목 15:10~16:00","대방동주민센터","25명","대방동주민센터","서울특별시 동작구 여의대방로44길20","02-820-2996","https://www.dongjak.go.kr/dong/main/main.do?dongCd=13"
"6084","동작","어르신체육활동사업","스트레칭,손가락체조","어르신","생활체조","화 13:30~14:10/목 10:30~11:10","신상도요양원","15명","신상도요양원","서울특별시 동작구 양녕로 20길 108","010-9976-3006",""
"6083","동작","어르신체육활동사업","스트레칭, 근력운동","어르신","생활체조","화 11:00~12:00","한가람교회 노인대학","30명","한가람교회 노인대학","서울특별시 동작구 현충로14길26","010-5290-6729",""
"6082","동작","어르신체육활동사업","스트레칭, 치매예방운동","어르신","생활체조","월,금 15:30~16:10","숲데이케어센터","40명","숲데이케어센터","서울특별시 동작구 상도로68길 1-20","02-888-1005",""
"6081","동작","어르신체육활동사업","스트레칭, 근력운동","어르신","생활체조","월,수 11:00~12:00","흑석동주민센터","25명","흑석동주민센터","서울특별시 동작구 흑석한강로 11","02-815-1046","https://www.dongjak.go.kr/dong/main/main.do?dongCd=07"
"6080","동작","어르신체육활동사업","스트레칭, 근력운동","어르신","생활체조","월 09:40~10:30/금 10:30~11:20","브라운스톤문화센터","25명","브라운스톤문화센터","서울특별시 동작구 상도동527","010-7770-3269",""
"6079","동작","체육교실","아동체육","유소년","기초체력","월 16:00~17:00","예사랑지역아동센터","15","예사랑지역아동센터","서울특별시 동작구 장승배기로 10가길 124","02-815-5229",""
"6078","동작","음악줄넘기교실","움악줄넘기","유소년","줄넘기","화 14:30~15:30","이수사회종합복지관","20명","이수사회종합복지관","서울특별시 동작구 동작대로35차길 7","02-592-3721","http://www.isuwelfare.or.kr/"
"6077","동작","체육교실","아동체육","유소년","기초체력","월,목 14:40~15:30","영본초등학교","20명","영본초등학교 돌봄교실","서울특별시 동작구 만양로 12가길 69 다목적실","02-815-4371","http://yeongbon.sen.es.kr/index.do"
"6076","영등포","어르신체육활동사업","스트레칭,생활체조","어르신","스트레칭,생활체조","목 10:00~10:40","도림교회노인대학","20명","도림교회노인대학","서울특별시 영등포구 도영로11길 11","",""
"6075","영등포","어르신체육활동사업","스트레칭,생활체조","어르신","스트레칭,생활체조","수 10:00~10:40","어르신복지센터","20명","어르신복지센터","서울특별시 영등포구 도영로22길 36","02-2038-8846",""
"6074","영등포","어르신체육활동사업","생활체조","어르신","생활체조","금 14:30~15:10","삼호아파트경로당","15명","삼호아파트경로당","서울특별시 영등포구 선유로 172","",""
"6073","영등포","어르신체육활동사업","생활체조","어르신","생활체조","화 13:30~14:10","두산위브경로당","15명","두산위브경로당","서울특별시 영등포구 선유로9나길 8","",""
"6072","영등포","어르신체육활동사업","생활체조","어르신","생활체조","목 10:50~12:10","신길교회","35명","신길교회","서울특별시 영등포구 영등포로67가길 9","",""
"6071","영등포","어르신체육활동사업","생활체조","어르신","생활체조","목 13:30~14:10","대림현대1차아파트 경로당","15명","대림현대1차아파트 경로당","서울특별시 영등포구 도신로4길 14","",""
"6070","영등포","어르신체육활동사업","생활체조","어르신","생활체조","수 13:20~14:00","시범길 경로당","25명","시범길 경로당","서울특별시 영등포구 도림로63길37-5","02-847-9944",""
"6069","영등포","어르신체육활동사업","생활체조","어르신","생활체조","화 14:30~15:10","시범길 경로당","25명","시범길 경로당","서울특별시 영등포구 도림로63길37-5","02-847-9944",""
"6068","영등포","어르신체육활동사업","스트레칭,생활체조","어르신","스트레칭,생활체조","금 10:00~10:40","당산3동경로당","15명","당산3동경로당","서울특별시 영등포구 당산로29길 9","",""
"6067","영등포","어르신체육활동사업","스트레칭,생활체조","어르신","스트레칭,생활체조","월 10:00~10:40","당산3동경로당","15명","당산3동경로당","서울특별시 영등포구 당산로29길 9","",""
"6066","영등포","어르신체육활동사업","스트레칭,생활체조","어르신","스트레칭,생활체조","목 14:00~14:40","영인구립경로당","20명","영인구립경로당","서울특별시 영등포구 도림로58길 11","",""
"6065","영등포","어르신체육활동사업","스트레칭,생활체조","어르신","스트레칭,생활체조","화 13:10~13:50","반도유보라 경로당","20명","반도유보라 경로당","서울특별시 영등포구 국회대로 597","",""
"6064","영등포","어르신체육활동사업","스트레칭,생활체조","어르신","스트레칭,생활체조","월 13:30~14:10","영중작은복지센터","20명","영중작은복지센터","서울특별시 영등포구 영중로27길 3","02-6264-8846",""
"6063","영등포","어르신체육활동사업","스트레칭,생활체조","어르신","스트레칭,생활체조","목 13:20~14:00","새생활장수대학","20명","새생활장수대학","서울특별시 영등포구 도신로 134-1","02-832-5608",""
"6062","영등포","어르신체육활동사업","스트레칭,생활체조","어르신","스트레칭,생활체조","화 10:00~10:40","문래현대3차아파트","15명","문래현대3차아파트","서울특별시 영등포구 선유서로 6","",""
"6061","영등포","어르신체육활동사업","스트레칭,생활체조","어르신","스트레칭,생활체조","월 15:00~15:40","원지경로당","15명","원지경로당","서울특별시 영등포구 도림로47길 28","02-846-4060",""
"6060","영등포","어르신체육활동사업","스트레칭,생활체조","어르신","스트레칭,생활체조","화 13:20~14:00","새생활장수대학","20명","새생활장수대학","서울특별시 영등포구 도신로 134-1","02-832-5608",""
"6059","영등포","어르신체육활동사업","생활체조","어르신","생활체조","금 09:20~10:40","도림동헬스장","20명","도림동헬스장","서울특별시 영등포구 도영로7길 10 도림동주민센터","02-832-1780",""
"6058","영등포","어르신체육활동사업","생활체조","어르신","생활체조","수 11:20~12:00","양평현대2차 경로당","10명","양평현대2차 경로당","서울특별시 영등포구 선유동2로29","",""
"6057","영등포","어르신체육활동사업","스트레칭,생활체조","어르신","스트레칭,생활체조","목 11:20~12:00","영도교회","30명","영도교회","서울특별시 영등포구 도신로29사길 6","",""
"6056","영등포","어르신체육활동사업","스트레칭,생활체조","어르신","스트레칭,생활체조","금 14:00~14:40","대림3동경로당","10명","대림3동경로당","서울특별시 영등포구 대림로41길 12","02-846-9643",""
"6055","영등포","어르신체육활동사업","스트레칭,생활체조","어르신","스트레칭,생활체조","수 14:30~15:10","한성아파트경로당","10명","한성아파트경로당","서울특별시 영등포구 가마산로 575","02-843-6408",""
"6054","영등포","어르신체육활동사업","스트레칭,생활체조","어르신","스트레칭,생활체조","수 13:20~14:00","대방동성당","35명","대방동성당","서울특별시 영등포구 가마산로89길 7","",""
